Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season
C1233,28,other,mumbai,"['Electronics', 'Fitness', 'Fashion']","['Smartphone', 'Resistance Bands', 'Shoes']",occasional shopper,4029.15,yes,autumn
C1234,50,other,kolkata,"['Fashion', 'Books', 'Home Decor']","['Shoes', 'Comics', 'Curtains']",frequent buyer,1114.87,yes,autumn
C1235,35,male,bangalore,"['Fitness', 'Books', 'Home Decor']","['Treadmill', 'Biography', 'Cushions']",new visitor,986.98,no,summer
C1236,46,other,mumbai,"['Fitness', 'Home Decor', 'Beauty']","['Resistance Bands', 'Curtains', 'Moisturizer']",occasional shopper,803.66,no,autumn
C1237,49,male,mumbai,"['Fitness', 'Home Decor']","['Dumbbells', 'Lamp']",frequent buyer,2885.34,yes,winter
C1238,57,male,kolkata,['Beauty'],['Lipstick'],new visitor,2287.12,yes,winter
C1239,39,other,bangalore,"['Books', 'Fashion']","['Biography', 'Jacket']",frequent buyer,1791.71,no,autumn
C1240,60,male,mumbai,"['Home Decor', 'Beauty']","['Cushions', 'Foundation']",new visitor,628.7,yes,spring
C1241,56,other,chennai,"['Electronics', 'Home Decor']","['Smartphone', 'Curtains']",occasional shopper,2718.65,no,spring
C1242,22,female,kolkata,['Fitness'],['Dumbbells'],frequent buyer,1273.47,yes,spring
C1243,23,female,kolkata,"['Books', 'Fitness', 'Beauty']","['Fiction', 'Yoga Mat', 'Perfume']",new visitor,2034.57,no,summer
C1244,55,female,delhi,"['Books', 'Fashion', 'Home Decor']","['Non-fiction', 'Jeans', 'Wall Art']",occasional shopper,2745.26,yes,summer
C1245,38,other,delhi,"['Books', 'Electronics']","['Biography', 'Smartwatch']",occasional shopper,3797.2,yes,summer
C1246,59,female,kolkata,"['Electronics', 'Fashion', 'Beauty']","['Laptop', 'T-shirt', 'Foundation']",occasional shopper,1365.51,no,autumn
C1247,58,other,bangalore,"['Electronics', 'Beauty', 'Books']","['Smartwatch', 'Lipstick', 'Comics']",frequent buyer,1386.88,yes,autumn
C1248,35,female,bangalore,"['Beauty', 'Fashion', 'Books']","['Foundation', 'Jeans', 'Non-fiction']",occasional shopper,2350.91,yes,spring
C1249,28,male,delhi,"['Beauty', 'Electronics', 'Home Decor']","['Perfume', 'Laptop', 'Wall Art']",frequent buyer,1498.79,yes,winter
C1250,52,female,delhi,['Home Decor'],['Curtains'],frequent buyer,4477.09,no,summer
C1251,40,other,chennai,"['Books', 'Fitness', 'Fashion']","['Comics', 'Dumbbells', 'Shoes']",occasional shopper,2160.22,no,autumn
C1252,59,male,mumbai,['Fitness'],['Resistance Bands'],occasional shopper,4207.34,no,winter
C1253,36,female,kolkata,"['Beauty', 'Home Decor']","['Foundation', 'Curtains']",new visitor,1697.03,no,summer
C1254,41,other,delhi,"['Fashion', 'Books', 'Fitness']","['Jacket', 'Biography', 'Dumbbells']",frequent buyer,821.88,yes,spring
C1255,20,female,delhi,"['Home Decor', 'Beauty', 'Fashion']","['Wall Art', 'Lipstick', 'Jeans']",new visitor,1238.57,yes,autumn
C1256,20,female,mumbai,['Fitness'],['Treadmill'],frequent buyer,2035.21,yes,winter
C1257,37,male,chennai,['Fashion'],['Jacket'],new visitor,4551.57,yes,spring
C1258,53,other,chennai,"['Electronics', 'Beauty']","['Smartwatch', 'Perfume']",frequent buyer,4412.25,yes,spring
C1259,31,female,kolkata,"['Home Decor', 'Electronics', 'Books']","['Cushions', 'Headphones', 'Non-fiction']",occasional shopper,3576.07,yes,winter
C1260,40,female,chennai,"['Books', 'Beauty']","['Comics', 'Lipstick']",occasional shopper,1099.37,no,autumn
C1261,30,female,kolkata,"['Electronics', 'Fashion', 'Home Decor']","['Headphones', 'Shoes', 'Lamp']",frequent buyer,1900.72,no,spring
C1262,50,male,mumbai,"['Beauty', 'Home Decor']","['Lipstick', 'Curtains']",occasional shopper,3073.51,yes,spring
C1263,41,female,delhi,['Fashion'],['Jeans'],frequent buyer,3475.63,no,spring
C1264,60,other,delhi,['Home Decor'],['Wall Art'],new visitor,2691.85,no,winter
C1265,24,other,chennai,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",frequent buyer,2072.91,yes,spring
C1266,18,male,bangalore,['Beauty'],['Perfume'],new visitor,4123.48,no,summer
C1267,58,male,chennai,['Books'],['Biography'],new visitor,1193.65,no,autumn
C1268,41,male,bangalore,['Fashion'],['Jacket'],new visitor,1790.22,no,spring
C1269,19,other,kolkata,"['Beauty', 'Fitness', 'Books']","['Moisturizer', 'Dumbbells', 'Fiction']",new visitor,3488.85,yes,winter
C1270,59,other,kolkata,"['Fashion', 'Home Decor']","['Shoes', 'Lamp']",occasional shopper,3667.48,no,autumn
C1271,19,female,kolkata,"['Electronics', 'Home Decor']","['Smartwatch', 'Curtains']",frequent buyer,4721.16,yes,summer
C1272,27,female,delhi,['Books'],['Comics'],occasional shopper,4932.85,yes,spring
C1273,35,female,chennai,"['Electronics', 'Home Decor', 'Fitness']","['Smartphone', 'Cushions', 'Resistance Bands']",new visitor,4573.34,yes,spring
C1274,51,female,chennai,"['Fitness', 'Beauty', 'Electronics']","['Resistance Bands', 'Foundation', 'Laptop']",frequent buyer,4039.37,no,autumn
C1275,43,female,delhi,"['Fitness', 'Electronics', 'Fashion']","['Treadmill', 'Headphones', 'T-shirt']",frequent buyer,1938.94,no,spring
C1276,20,male,bangalore,"['Fashion', 'Home Decor']","['Shoes', 'Wall Art']",frequent buyer,1994.96,yes,winter
C1277,42,other,chennai,['Home Decor'],['Lamp'],occasional shopper,2606.53,yes,spring
C1278,45,female,chennai,"['Beauty', 'Fashion', 'Electronics']","['Foundation', 'Shoes', 'Headphones']",new visitor,1979.63,no,summer
C1279,25,other,kolkata,['Beauty'],['Perfume'],occasional shopper,3179.9,no,winter
C1280,23,female,delhi,"['Fitness', 'Beauty', 'Fashion']","['Dumbbells', 'Lipstick', 'Jacket']",new visitor,4820.84,no,summer
C1281,41,male,mumbai,"['Fashion', 'Books', 'Home Decor']","['Jacket', 'Non-fiction', 'Curtains']",frequent buyer,3961.37,yes,summer
C1282,48,male,delhi,['Home Decor'],['Curtains'],occasional shopper,1827.71,no,spring
C1283,59,female,delhi,"['Electronics', 'Books', 'Fashion']","['Smartwatch', 'Non-fiction', 'Shoes']",frequent buyer,1208.31,yes,summer
C1284,38,other,mumbai,"['Beauty', 'Home Decor', 'Electronics']","['Lipstick', 'Curtains', 'Smartwatch']",frequent buyer,4619.16,yes,autumn
C1285,54,female,chennai,"['Fitness', 'Electronics']","['Yoga Mat', 'Smartwatch']",frequent buyer,3587.36,yes,autumn
C1286,58,other,chennai,['Books'],['Biography'],frequent buyer,2869.25,yes,autumn
C1287,32,male,chennai,['Books'],['Comics'],new visitor,2239.9,yes,summer
C1288,29,other,kolkata,['Books'],['Comics'],new visitor,4273.54,yes,autumn
C1289,45,male,kolkata,"['Home Decor', 'Beauty', 'Books']","['Cushions', 'Lipstick', 'Biography']",occasional shopper,3967.33,yes,spring
C1290,36,male,bangalore,['Home Decor'],['Wall Art'],occasional shopper,3173.79,no,winter
C1291,46,male,bangalore,"['Electronics', 'Beauty', 'Fashion']","['Headphones', 'Lipstick', 'T-shirt']",frequent buyer,1734.92,no,winter
C1292,22,other,kolkata,"['Beauty', 'Fitness']","['Foundation', 'Yoga Mat']",new visitor,514.45,yes,winter
C1293,22,female,chennai,"['Books', 'Fitness', 'Electronics']","['Non-fiction', 'Treadmill', 'Headphones']",new visitor,746.93,yes,summer
C1294,57,male,kolkata,['Books'],['Comics'],new visitor,4457.68,yes,summer
C1295,24,male,kolkata,['Home Decor'],['Cushions'],frequent buyer,2872.71,yes,spring
C1296,54,female,kolkata,"['Books', 'Beauty', 'Electronics']","['Non-fiction', 'Lipstick', 'Smartphone']",new visitor,3847.02,no,summer
C1297,36,female,bangalore,"['Beauty', 'Electronics', 'Home Decor']","['Foundation', 'Headphones', 'Lamp']",occasional shopper,2718.44,yes,spring
C1298,34,female,chennai,"['Beauty', 'Books', 'Fitness']","['Foundation', 'Comics', 'Yoga Mat']",occasional shopper,3853.03,yes,autumn
C1299,28,male,kolkata,"['Beauty', 'Fitness']","['Perfume', 'Dumbbells']",occasional shopper,2045.95,yes,autumn
C1300,50,male,delhi,"['Electronics', 'Fitness', 'Beauty']","['Smartphone', 'Dumbbells', 'Moisturizer']",new visitor,2281.23,no,summer
C1301,21,other,bangalore,['Beauty'],['Perfume'],new visitor,3961.94,no,winter
C1302,57,other,kolkata,"['Home Decor', 'Books', 'Fashion']","['Wall Art', 'Biography', 'T-shirt']",new visitor,1238.31,yes,summer
C1303,45,male,bangalore,"['Fitness', 'Books', 'Home Decor']","['Yoga Mat', 'Comics', 'Cushions']",frequent buyer,3318.74,no,spring
C1304,58,other,bangalore,['Home Decor'],['Cushions'],occasional shopper,3824.63,no,winter
C1305,56,female,kolkata,"['Home Decor', 'Fashion', 'Beauty']","['Lamp', 'Shoes', 'Lipstick']",frequent buyer,2071.88,yes,summer
C1306,51,other,bangalore,"['Electronics', 'Home Decor', 'Books']","['Laptop', 'Wall Art', 'Fiction']",new visitor,736.93,no,autumn
C1307,34,male,chennai,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",frequent buyer,1751.23,no,winter
C1308,39,male,kolkata,['Home Decor'],['Lamp'],new visitor,2662.73,no,spring
C1309,37,male,mumbai,"['Fitness', 'Fashion']","['Resistance Bands', 'Jacket']",occasional shopper,3428.39,yes,winter
C1310,45,other,bangalore,"['Fitness', 'Fashion']","['Treadmill', 'T-shirt']",frequent buyer,579.87,yes,summer
C1311,34,male,chennai,['Books'],['Comics'],new visitor,4872.69,yes,spring
C1312,59,other,mumbai,['Fashion'],['Shoes'],new visitor,1660.66,no,autumn
C1313,59,male,bangalore,['Fashion'],['Jacket'],new visitor,2804.78,no,autumn
C1314,50,other,bangalore,"['Fitness', 'Beauty', 'Home Decor']","['Treadmill', 'Foundation', 'Lamp']",frequent buyer,2986.06,no,summer
C1315,42,male,mumbai,"['Fitness', 'Beauty', 'Fashion']","['Resistance Bands', 'Perfume', 'Jacket']",occasional shopper,3483.35,no,spring
C1316,29,other,mumbai,"['Beauty', 'Fitness', 'Home Decor']","['Moisturizer', 'Resistance Bands', 'Wall Art']",occasional shopper,1046.58,no,spring
C1317,47,male,chennai,['Beauty'],['Foundation'],frequent buyer,3769.53,no,winter
C1318,18,male,kolkata,['Books'],['Fiction'],occasional shopper,3977.77,no,winter
C1319,55,female,chennai,"['Beauty', 'Electronics', 'Fitness']","['Foundation', 'Headphones', 'Yoga Mat']",frequent buyer,2356.82,no,autumn
C1320,33,male,chennai,"['Home Decor', 'Fashion', 'Electronics']","['Wall Art', 'Jeans', 'Laptop']",frequent buyer,1378.6,yes,autumn
C1321,59,male,chennai,"['Home Decor', 'Electronics']","['Wall Art', 'Headphones']",frequent buyer,2838.23,no,summer
C1322,44,female,kolkata,"['Fitness', 'Fashion']","['Treadmill', 'Jeans']",frequent buyer,730.48,yes,spring
C1323,44,male,delhi,"['Books', 'Beauty', 'Electronics']","['Fiction', 'Moisturizer', 'Headphones']",new visitor,2188.69,yes,autumn
C1324,22,other,delhi,['Home Decor'],['Lamp'],occasional shopper,2049.57,yes,summer
C1325,31,male,delhi,"['Beauty', 'Fashion']","['Moisturizer', 'Jacket']",occasional shopper,4092.77,no,winter
C1326,19,male,delhi,['Electronics'],['Headphones'],frequent buyer,4661.65,no,autumn
C1327,26,female,kolkata,"['Books', 'Electronics', 'Fitness']","['Biography', 'Headphones', 'Dumbbells']",frequent buyer,3333.27,no,autumn
C1328,58,female,delhi,"['Beauty', 'Electronics', 'Fashion']","['Foundation', 'Smartphone', 'Shoes']",frequent buyer,1832.37,no,spring
C1329,28,other,bangalore,"['Home Decor', 'Fashion']","['Cushions', 'Shoes']",new visitor,2644.53,no,summer
C1330,43,male,chennai,['Beauty'],['Foundation'],new visitor,3612.05,yes,autumn
C1331,53,female,kolkata,"['Beauty', 'Books', 'Electronics']","['Lipstick', 'Fiction', 'Headphones']",occasional shopper,3660.25,yes,summer
C1332,30,other,bangalore,"['Home Decor', 'Fitness']","['Cushions', 'Resistance Bands']",occasional shopper,4746.12,yes,summer
C1333,34,other,delhi,['Books'],['Comics'],frequent buyer,1142.65,no,autumn
C1334,23,other,delhi,['Home Decor'],['Cushions'],frequent buyer,1686.33,yes,summer
C1335,59,other,delhi,['Books'],['Non-fiction'],occasional shopper,1091.83,no,autumn
C1336,57,female,kolkata,"['Books', 'Home Decor']","['Biography', 'Cushions']",occasional shopper,4019.91,no,spring
C1337,26,female,kolkata,['Fitness'],['Treadmill'],occasional shopper,1736.56,yes,autumn
C1338,44,male,delhi,['Fitness'],['Resistance Bands'],frequent buyer,2842.13,yes,autumn
C1339,44,male,mumbai,['Books'],['Non-fiction'],new visitor,4330.09,no,summer
C1340,46,male,delhi,['Home Decor'],['Cushions'],occasional shopper,4772.9,yes,autumn
C1341,44,female,bangalore,['Beauty'],['Lipstick'],occasional shopper,1879.98,no,winter
C1342,46,male,chennai,"['Fashion', 'Beauty', 'Electronics']","['Shoes', 'Perfume', 'Headphones']",occasional shopper,4762.84,no,winter
C1343,45,female,bangalore,"['Home Decor', 'Beauty']","['Cushions', 'Perfume']",occasional shopper,3978.73,no,spring
C1344,23,male,kolkata,"['Beauty', 'Electronics', 'Books']","['Perfume', 'Smartphone', 'Biography']",new visitor,1729.92,yes,winter
C1345,20,female,bangalore,"['Fitness', 'Beauty']","['Resistance Bands', 'Perfume']",occasional shopper,4930.11,yes,spring
C1346,30,other,delhi,['Beauty'],['Lipstick'],frequent buyer,662.47,no,winter
C1347,29,other,mumbai,['Books'],['Comics'],occasional shopper,3516.64,yes,spring
C1348,38,male,delhi,"['Books', 'Home Decor', 'Electronics']","['Biography', 'Lamp', 'Laptop']",new visitor,723.15,yes,spring
C1349,37,other,bangalore,['Home Decor'],['Lamp'],frequent buyer,608.02,yes,summer
C1350,21,female,kolkata,"['Fashion', 'Home Decor', 'Books']","['Jacket', 'Cushions', 'Comics']",occasional shopper,4815.49,yes,summer
C1351,33,female,chennai,['Home Decor'],['Cushions'],frequent buyer,3194.93,no,summer
C1352,20,male,kolkata,"['Electronics', 'Home Decor', 'Fitness']","['Smartwatch', 'Cushions', 'Treadmill']",new visitor,3524.57,yes,winter
C1353,50,male,mumbai,"['Beauty', 'Books', 'Fitness']","['Perfume', 'Biography', 'Yoga Mat']",new visitor,765.78,yes,summer
C1354,30,male,bangalore,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",frequent buyer,2733.63,no,autumn
C1355,33,male,chennai,"['Fashion', 'Books', 'Fitness']","['T-shirt', 'Fiction', 'Yoga Mat']",occasional shopper,4016.37,no,spring
C1356,52,female,chennai,['Home Decor'],['Lamp'],new visitor,3413.52,yes,spring
C1357,48,other,mumbai,"['Electronics', 'Home Decor', 'Beauty']","['Smartphone', 'Lamp', 'Moisturizer']",new visitor,3819.84,yes,summer
C1358,42,other,kolkata,"['Fitness', 'Home Decor']","['Yoga Mat', 'Cushions']",new visitor,3069.37,yes,winter
C1359,32,female,delhi,['Fashion'],['Jeans'],frequent buyer,4818.09,no,spring
C1360,33,other,delhi,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",occasional shopper,2269.29,no,summer
C1361,49,male,bangalore,['Fashion'],['Jacket'],new visitor,1997.92,no,winter
C1362,33,other,bangalore,"['Fitness', 'Fashion']","['Treadmill', 'Jeans']",new visitor,1925.03,yes,summer
C1363,42,female,delhi,"['Books', 'Beauty', 'Electronics']","['Non-fiction', 'Perfume', 'Laptop']",frequent buyer,3262.84,no,autumn
C1364,53,female,mumbai,"['Fashion', 'Beauty', 'Books']","['Jacket', 'Lipstick', 'Comics']",frequent buyer,4537.3,yes,spring
C1365,57,male,mumbai,['Electronics'],['Headphones'],occasional shopper,1786.12,yes,spring
C1366,55,female,chennai,['Electronics'],['Headphones'],frequent buyer,3266.68,yes,winter
C1367,60,male,bangalore,['Home Decor'],['Curtains'],frequent buyer,2438.45,no,winter
C1368,59,other,mumbai,['Fashion'],['T-shirt'],new visitor,4474.44,no,summer
C1369,51,other,kolkata,['Electronics'],['Smartphone'],frequent buyer,3764.92,yes,autumn
C1370,33,other,mumbai,"['Beauty', 'Fitness']","['Foundation', 'Dumbbells']",new visitor,1017.35,no,winter
C1371,19,other,chennai,"['Electronics', 'Books', 'Fitness']","['Headphones', 'Fiction', 'Resistance Bands']",new visitor,759.23,no,autumn
C1372,33,female,delhi,['Fitness'],['Resistance Bands'],occasional shopper,3747.47,no,winter
C1373,55,other,delhi,"['Home Decor', 'Beauty', 'Books']","['Wall Art', 'Lipstick', 'Biography']",new visitor,1657.96,no,autumn
C1374,21,other,mumbai,"['Home Decor', 'Beauty', 'Fitness']","['Cushions', 'Moisturizer', 'Resistance Bands']",frequent buyer,1093.98,no,spring
C1375,40,other,mumbai,"['Fashion', 'Beauty']","['T-shirt', 'Moisturizer']",occasional shopper,3887.4,no,spring
C1376,42,male,mumbai,"['Fashion', 'Electronics', 'Home Decor']","['Jeans', 'Laptop', 'Cushions']",occasional shopper,2299.56,no,spring
C1377,47,male,delhi,['Fitness'],['Dumbbells'],frequent buyer,1756.58,yes,autumn
C1378,57,male,kolkata,"['Electronics', 'Books']","['Headphones', 'Non-fiction']",frequent buyer,1362.45,no,winter
C1379,22,male,chennai,['Electronics'],['Laptop'],new visitor,2500.16,yes,winter
C1380,58,male,kolkata,"['Fitness', 'Electronics', 'Books']","['Resistance Bands', 'Smartphone', 'Biography']",new visitor,2780.91,yes,summer
C1381,30,other,mumbai,['Beauty'],['Perfume'],occasional shopper,3753.03,yes,spring
C1382,42,female,mumbai,"['Fashion', 'Books']","['Jacket', 'Comics']",occasional shopper,1844.89,no,winter
C1383,49,male,mumbai,"['Home Decor', 'Fashion', 'Fitness']","['Lamp', 'Shoes', 'Dumbbells']",frequent buyer,4760.26,no,summer
C1384,20,other,chennai,['Electronics'],['Headphones'],frequent buyer,4559.0,no,autumn
C1385,51,female,kolkata,"['Home Decor', 'Beauty']","['Curtains', 'Perfume']",occasional shopper,3351.65,no,winter
C1386,58,other,bangalore,['Fashion'],['Shoes'],occasional shopper,2947.7,no,winter
C1387,47,male,bangalore,"['Fashion', 'Beauty']","['Shoes', 'Foundation']",frequent buyer,4473.27,yes,winter
C1388,25,male,mumbai,"['Fashion', 'Fitness', 'Home Decor']","['Shoes', 'Yoga Mat', 'Lamp']",new visitor,2466.84,no,winter
C1389,28,female,kolkata,"['Fitness', 'Home Decor', 'Beauty']","['Resistance Bands', 'Lamp', 'Foundation']",new visitor,4867.08,yes,spring
C1390,36,other,chennai,"['Books', 'Electronics', 'Beauty']","['Non-fiction', 'Smartwatch', 'Perfume']",occasional shopper,2952.9,no,winter
C1391,35,other,delhi,['Electronics'],['Smartphone'],new visitor,4231.31,no,summer
C1392,58,female,chennai,['Beauty'],['Moisturizer'],occasional shopper,3955.75,no,autumn
C1393,60,female,delhi,"['Electronics', 'Beauty']","['Laptop', 'Foundation']",occasional shopper,4964.53,yes,autumn
C1394,23,male,bangalore,"['Fashion', 'Books', 'Electronics']","['Jacket', 'Comics', 'Smartphone']",occasional shopper,3870.63,no,autumn
C1395,55,male,chennai,"['Home Decor', 'Beauty', 'Fashion']","['Curtains', 'Lipstick', 'Shoes']",frequent buyer,4909.64,no,summer
C1396,43,female,kolkata,['Fashion'],['Jacket'],new visitor,3952.34,no,summer
C1397,47,other,kolkata,"['Fashion', 'Fitness']","['Jacket', 'Yoga Mat']",frequent buyer,543.23,no,summer
C1398,25,other,mumbai,"['Fashion', 'Fitness']","['Jacket', 'Dumbbells']",new visitor,4020.52,no,summer
C1399,38,male,bangalore,"['Beauty', 'Fashion']","['Perfume', 'Shoes']",frequent buyer,4804.11,no,summer
C1400,45,female,delhi,"['Beauty', 'Books', 'Fitness']","['Moisturizer', 'Biography', 'Treadmill']",frequent buyer,2057.2,no,winter
C1401,33,female,chennai,"['Fashion', 'Home Decor']","['T-shirt', 'Cushions']",occasional shopper,2542.94,yes,autumn
C1402,42,male,chennai,"['Fitness', 'Electronics']","['Dumbbells', 'Laptop']",frequent buyer,1732.3,no,autumn
C1403,30,female,kolkata,"['Home Decor', 'Books']","['Cushions', 'Fiction']",frequent buyer,1873.03,yes,spring
C1404,27,female,delhi,"['Home Decor', 'Electronics', 'Fitness']","['Wall Art', 'Headphones', 'Yoga Mat']",frequent buyer,4711.23,yes,autumn
C1405,26,female,kolkata,['Fashion'],['Jacket'],new visitor,4267.21,yes,winter
C1406,60,other,delhi,"['Fitness', 'Fashion', 'Home Decor']","['Dumbbells', 'Shoes', 'Wall Art']",frequent buyer,2539.43,no,summer
C1407,47,female,chennai,['Fitness'],['Dumbbells'],new visitor,3851.85,yes,winter
C1408,21,other,bangalore,['Books'],['Non-fiction'],new visitor,4514.85,yes,winter
C1409,38,female,chennai,"['Electronics', 'Books']","['Headphones', 'Fiction']",new visitor,536.54,no,winter
